pair,FileName,Subfolder,ImageName,Description,Majority_Label,Confidence
pair_1056,1085_2,3600K,1085_2_3600K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",0,0.5
pair_1056,1085_2,10000K,1085_2_10000K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",0,0.5
pair_1057,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1057,1085_2,6800K,1085_2_6800K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_1058,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1058,1085_2,4200K,1085_2_4200K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_1059,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1059,1085_2,10000K,1085_2_10000K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_106,1004_4,2800K,1004_4_2800K.jpg,"This is an image of an urban street, set in a city environment with railings and a blue building in the background. The subject is a person dressed in warm winter clothing, holding a camera, exuding an atmosphere of exploration and documentation. The photo belongs to the category of portrait photography.",-1,1
pair_106,1004_4,10000K,1004_4_10000K.jpg,"This is an image of an urban street, set in a city environment with railings and a blue building in the background. The subject is a person dressed in warm winter clothing, holding a camera, exuding an atmosphere of exploration and documentation. The photo belongs to the category of portrait photography.",1,1
pair_1060,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1060,1085_2,3600K,1085_2_3600K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_1061,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1061,1085_2,3000K,1085_2_3000K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_1062,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1062,1085_2,2400K,1085_2_2400K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_1063,1085_2,5200K,1085_2_gt.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",1,1
pair_1063,1085_2,2000K,1085_2_2000K.jpg,"This is an image of a traditional Chinese courtyard, with a focus on showcasing an oriental classic atmosphere. It falls under the category of portrait photography.",-1,1
pair_1064,1085_9,4200K,1085_9_4200K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",1,0.522782999
pair_1064,1085_9,6800K,1085_9_6800K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",-1,0.522782999
pair_1065,1085_9,3600K,1085_9_3600K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",-1,0.728217778
pair_1065,1085_9,10000K,1085_9_10000K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",1,0.728217778
pair_1066,1085_9,5200K,1085_9_gt.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",1,1
pair_1066,1085_9,6800K,1085_9_6800K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",-1,1
pair_1067,1085_9,5200K,1085_9_gt.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",1,1
pair_1067,1085_9,4200K,1085_9_4200K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",-1,1
pair_1068,1085_9,5200K,1085_9_gt.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",1,1
pair_1068,1085_9,10000K,1085_9_10000K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",-1,1
pair_1069,1085_9,5200K,1085_9_gt.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",1,1
pair_1069,1085_9,3600K,1085_9_3600K.jpg,"This is an image with a background of traditional ancient architecture, featuring a woman dressed in traditional red attire sitting on the steps. The background includes mural paintings and ancient buildings, and it is a portrait photograph.",-1,1
pair_107,1004_4,5000K,1004_4_gt.jpg,"This is an image of an urban street, set in a city environment with railings and a blue building in the background. The subject is a person dressed in warm winter clothing, holding a camera, exuding an atmosphere of exploration and documentation. The photo belongs to the category of portrait photography.",1,1
pair_107,1004_4,6200K,1004_4_6200K.jpg,"This is an image of an urban street, set in a city environment with railings and a blue building in the background. The subject is a person dressed in warm winter clothing, holding a camera, exuding an atmosphere of exploration and documentation. The photo belongs to the category of portrait photography.",-1,1
