pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_1036,a4491-09-05-17-at-20h14m55s-_MG_9251,4600K,a4491-09-05-17-at-20h14m55s-_MG_9251_4600K.jpg,12.15837556,,2,60,5,0.7,0.57,"This is an image of an indoor setting, with a background depicting what appears to be a party or conference scene. The lighting is soft, and there are some people in the background. The focus is on the upper body of a person in the foreground, although their face has been blurred. It falls under the category of portrait photography.",1,1562,0,0.5
pair_1037,a4491-09-05-17-at-20h14m55s-_MG_9251,2000K,a4491-09-05-17-at-20h14m55s-_MG_9251_2000K.jpg,17.1740355,,1,1,7,0.32,0.03,"This is an image of an indoor setting, with a background depicting what appears to be a party or conference scene. The lighting is soft, and there are some people in the background. The focus is on the upper body of a person in the foreground, although their face has been blurred. It falls under the category of portrait photography.",-1,1038,-1,0.728217778
pair_1037,a4491-09-05-17-at-20h14m55s-_MG_9251,6000K,a4491-09-05-17-at-20h14m55s-_MG_9251_6000K.jpg,16.83741341,,2,67,6,0.5,0.29,"This is an image of an indoor setting, with a background depicting what appears to be a party or conference scene. The lighting is soft, and there are some people in the background. The focus is on the upper body of a person in the foreground, although their face has been blurred. It falls under the category of portrait photography.",1,2962,1,0.728217778
pair_1038,a4513-DSC_0001,3600K,a4513-DSC_0001_3600K.jpg,8.57348084,,1,9,3,0.84,0.77,"This is an image of an indoor lecture venue, themed for an upcoming university lecture or conference. On the podium, there is a sign that reads ""Tufts University,"" equipped with a microphone. The background features blue curtains, characteristic of indoor event photography.",-1,550,1,0.522782999
pair_1038,a4513-DSC_0001,4800K,a4513-DSC_0001_4800K.jpg,6.383057842,,2,56,2,0.84,0.77,"This is an image of an indoor lecture venue, themed for an upcoming university lecture or conference. On the podium, there is a sign that reads ""Tufts University,"" equipped with a microphone. The background features blue curtains, characteristic of indoor event photography.",1,650,-1,0.522782999
pair_1039,a4513-DSC_0001,3000K,a4513-DSC_0001_3000K.jpg,18.54498728,,1,6,5,0.64,0.49,"This is an image of an indoor lecture venue, themed for an upcoming university lecture or conference. On the podium, there is a sign that reads ""Tufts University,"" equipped with a microphone. The background features blue curtains, characteristic of indoor event photography.",-1,1150,1,0.594360938
pair_1039,a4513-DSC_0001,6200K,a4513-DSC_0001_6200K.jpg,13.3181982,,2,63,4,0.66,0.51,"This is an image of an indoor lecture venue, themed for an upcoming university lecture or conference. On the podium, there is a sign that reads ""Tufts University,"" equipped with a microphone. The background features blue curtains, characteristic of indoor event photography.",1,2050,-1,0.594360938
pair_104,a0377-IMG_3486,4600K,a0377-IMG_3486_4600K.jpg,7.91836639,,1,14,2,0.9,0.86,"This is a close-up image of a plant, focusing on the natural beauty of flowers. The picture showcases the stamen and buds of a flower, with vibrant colors and highlighted details, belonging to the genre of plant photography.",-1,1300,1,0.728217778
pair_104,a0377-IMG_3486,10000K,a0377-IMG_3486_10000K.jpg,9.486989639,,2,73,3,0.72,0.6,"This is a close-up image of a plant, focusing on the natural beauty of flowers. The picture showcases the stamen and buds of a flower, with vibrant colors and highlighted details, belonging to the genre of plant photography.",1,4100,-1,0.728217778
pair_1040,a4513-DSC_0001,2600K,a4513-DSC_0001_2600K.jpg,24.20452017,,1,4,7,0.44,0.2,"This is an image of an indoor lecture venue, themed for an upcoming university lecture or conference. On the podium, there is a sign that reads ""Tufts University,"" equipped with a microphone. The background features blue curtains, characteristic of indoor event photography.",-1,1550,-1,0.594360938
pair_1040,a4513-DSC_0001,10000K,a4513-DSC_0001_10000K.jpg,19.02869288,,2,82,6,0.5,0.29,"This is an image of an indoor lecture venue, themed for an upcoming university lecture or conference. On the podium, there is a sign that reads ""Tufts University,"" equipped with a microphone. The background features blue curtains, characteristic of indoor event photography.",1,5850,1,0.594360938
pair_1041,a4529-DSC_0407,4800K,a4529-DSC_0407_4800K.jpg,6.745687194,,1,15,3,0.7,0.57,"This is an image of Rome, Italy, featuring the Vittoriano Monument (Altar of the Fatherland). The theme highlights Rome's iconic architecture and its historical significance. The magnificent architectural structure and sculptures are visible, along with the Italian flag waving proudly. It belongs to the genre of architectural landscape photography.",-1,548,-1,0.594360938
pair_1041,a4529-DSC_0407,6200K,a4529-DSC_0407_6200K.jpg,6.417969779,,2,57,2,0.92,0.89,"This is an image of Rome, Italy, featuring the Vittoriano Monument (Altar of the Fatherland). The theme highlights Rome's iconic architecture and its historical significance. The magnificent architectural structure and sculptures are visible, along with the Italian flag waving proudly. It belongs to the genre of architectural landscape photography.",1,852,1,0.594360938
pair_1042,a4529-DSC_0407,4400K,a4529-DSC_0407_4400K.jpg,11.85723903,,1,13,4,0.52,0.31,"This is an image of Rome, Italy, featuring the Vittoriano Monument (Altar of the Fatherland). The theme highlights Rome's iconic architecture and its historical significance. The magnificent architectural structure and sculptures are visible, along with the Italian flag waving proudly. It belongs to the genre of architectural landscape photography.",-1,948,-1,0.728217778
pair_1042,a4529-DSC_0407,7800K,a4529-DSC_0407_7800K.jpg,12.67402024,,2,65,5,0.78,0.69,"This is an image of Rome, Italy, featuring the Vittoriano Monument (Altar of the Fatherland). The theme highlights Rome's iconic architecture and its historical significance. The magnificent architectural structure and sculptures are visible, along with the Italian flag waving proudly. It belongs to the genre of architectural landscape photography.",1,2452,1,0.728217778
pair_1043,a4529-DSC_0407,4000K,a4529-DSC_0407_4000K.jpg,15.97867095,,1,11,6,0.4,0.14,"This is an image of Rome, Italy, featuring the Vittoriano Monument (Altar of the Fatherland). The theme highlights Rome's iconic architecture and its historical significance. The magnificent architectural structure and sculptures are visible, along with the Italian flag waving proudly. It belongs to the genre of architectural landscape photography.",-1,1348,-1,1
pair_1043,a4529-DSC_0407,10000K,a4529-DSC_0407_10000K.jpg,18.58659314,,2,76,7,0.62,0.46,"This is an image of Rome, Italy, featuring the Vittoriano Monument (Altar of the Fatherland). The theme highlights Rome's iconic architecture and its historical significance. The magnificent architectural structure and sculptures are visible, along with the Italian flag waving proudly. It belongs to the genre of architectural landscape photography.",1,4652,1,1
pair_1044,a4564-Duggan_090406_7253,5000K,a4564-Duggan_090406_7253_5000K.jpg,4.856771109,,1,16,2,0.9,0.86,"This is an image of a coastline and mountains, depicting a coastal landscape featuring magnificent mountains and a deep blue sea. White clouds float across the sky, where the beach meets the waves, creating a serene and beautiful natural scene. The theme is the display of natural scenery, showcasing the harmonious beauty of marine and mountain landscapes, and it belongs to landscape photography.",-1,600,1,0.522782999
pair_1044,a4564-Duggan_090406_7253,7200K,a4564-Duggan_090406_7253_7200K.jpg,8.747986144,,2,60,3,0.76,0.66,"This is an image of a coastline and mountains, depicting a coastal landscape featuring magnificent mountains and a deep blue sea. White clouds float across the sky, where the beach meets the waves, creating a serene and beautiful natural scene. The theme is the display of natural scenery, showcasing the harmonious beauty of marine and mountain landscapes, and it belongs to landscape photography.",1,1600,-1,0.522782999
pair_1045,a4564-Duggan_090406_7253,4200K,a4564-Duggan_090406_7253_4200K.jpg,12.11328363,,1,12,4,0.78,0.69,"This is an image of a coastline and mountains, depicting a coastal landscape featuring magnificent mountains and a deep blue sea. White clouds float across the sky, where the beach meets the waves, creating a serene and beautiful natural scene. The theme is the display of natural scenery, showcasing the harmonious beauty of marine and mountain landscapes, and it belongs to landscape photography.",-1,1400,1,0.728217778
pair_1045,a4564-Duggan_090406_7253,10000K,a4564-Duggan_090406_7253_10000K.jpg,15.74569658,,2,74,5,0.54,0.34,"This is an image of a coastline and mountains, depicting a coastal landscape featuring magnificent mountains and a deep blue sea. White clouds float across the sky, where the beach meets the waves, creating a serene and beautiful natural scene. The theme is the display of natural scenery, showcasing the harmonious beauty of marine and mountain landscapes, and it belongs to landscape photography.",1,4400,-1,0.728217778
pair_1046,a4568-kme_0578,3800K,a4568-kme_0578_3800K.jpg,11.13864023,,1,10,2,0.9,0.86,This is an image of an indoor scene with the theme of a person in an office environment. It is important to note the time displayed on the clock on the wall. The image falls under portrait photography.,-1,456,1,0.594360938
pair_1046,a4568-kme_0578,5400K,a4568-kme_0578_5400K.jpg,13.26361622,,2,58,3,0.72,0.6,This is an image of an indoor scene with the theme of a person in an office environment. It is important to note the time displayed on the clock on the wall. The image falls under portrait photography.,1,1144,-1,0.594360938
pair_1047,a4568-kme_0578,3600K,a4568-kme_0578_3600K.jpg,16.98794249,,1,9,4,0.78,0.69,This is an image of an indoor scene with the theme of a person in an office environment. It is important to note the time displayed on the clock on the wall. The image falls under portrait photography.,-1,656,1,0.728217778
pair_1047,a4568-kme_0578,10000K,a4568-kme_0578_10000K.jpg,22.53689532,,2,81,5,0.56,0.37,This is an image of an indoor scene with the theme of a person in an office environment. It is important to note the time displayed on the clock on the wall. The image falls under portrait photography.,1,5744,-1,0.728217778
pair_1048,a4570-_DGW0236,4400K,a4570-_DGW0236_4400K.jpg,7.827409217,,1,13,3,0.82,0.74,"This is an image of an indoor activity scene featuring a person showcasing basket weaving. In the background, decorations and some people standing or sitting can be seen. It belongs to documentary photography.",-1,900,1,0.594360938
pair_1048,a4570-_DGW0236,6800K,a4570-_DGW0236_6800K.jpg,6.805278396,,2,60,2,0.82,0.74,"This is an image of an indoor activity scene featuring a person showcasing basket weaving. In the background, decorations and some people standing or sitting can be seen. It belongs to documentary photography.",1,1500,-1,0.594360938
pair_1049,a4570-_DGW0236,4000K,a4570-_DGW0236_4000K.jpg,12.24927434,,1,11,4,0.68,0.54,"This is an image of an indoor activity scene featuring a person showcasing basket weaving. In the background, decorations and some people standing or sitting can be seen. It belongs to documentary photography.",-1,1300,1,1
