pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,Score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_1042,1319_3,4200K,1319_3_4200K.jpg,8.105447822,,1,12,2,0.9,0.86,"This is an image of an outdoor garden with a theme centered around a wedding or a romantic date scene featuring a newlywed couple. Beneath the blooming cherry blossom trees, the man and woman are dressed formally, conveying a strong sense of romance. The photograph falls under the category of portrait photography.",-1,700,1,0.522782999
pair_1042,1319_3,6400K,1319_3_6400K.jpg,9.776633232,,2,60,3,0.8,0.71,"This is an image of an outdoor garden with a theme centered around a wedding or a romantic date scene featuring a newlywed couple. Beneath the blooming cherry blossom trees, the man and woman are dressed formally, conveying a strong sense of romance. The photograph falls under the category of portrait photography.",1,1500,-1,0.522782999
pair_1043,1319_3,3600K,1319_3_3600K.jpg,16.24870218,,1,9,4,0.7,0.57,"This is an image of an outdoor garden with a theme centered around a wedding or a romantic date scene featuring a newlywed couple. Beneath the blooming cherry blossom trees, the man and woman are dressed formally, conveying a strong sense of romance. The photograph falls under the category of portrait photography.",-1,1300,1,0.522782999
pair_1043,1319_3,10000K,1319_3_10000K.jpg,17.95483098,,2,78,5,0.6,0.43,"This is an image of an outdoor garden with a theme centered around a wedding or a romantic date scene featuring a newlywed couple. Beneath the blooming cherry blossom trees, the man and woman are dressed formally, conveying a strong sense of romance. The photograph falls under the category of portrait photography.",1,5100,-1,0.522782999
pair_1044,131_4,4400K,131_4_4400K.jpg,7.69418954,,1,13,3,0.7,0.57,"This is an image with a winter snowfield background, featuring a person wearing a traditional floral headscarf and holding red fruits. It highlights the fusion of ethnic attire and winter natural elements, belonging to the genre of portrait photography.",-1,1350,-1,0.594360938
pair_1044,131_4,7400K,131_4_7400K.jpg,6.563628539,,2,61,2,0.9,0.86,"This is an image with a winter snowfield background, featuring a person wearing a traditional floral headscarf and holding red fruits. It highlights the fusion of ethnic attire and winter natural elements, belonging to the genre of portrait photography.",1,1650,1,0.594360938
pair_1045,131_4,3600K,131_4_3600K.jpg,13.38596693,,1,9,5,0.6,0.43,"This is an image with a winter snowfield background, featuring a person wearing a traditional floral headscarf and holding red fruits. It highlights the fusion of ethnic attire and winter natural elements, belonging to the genre of portrait photography.",-1,2150,-1,1
pair_1045,131_4,10000K,131_4_10000K.jpg,12.42671535,,2,74,4,0.8,0.71,"This is an image with a winter snowfield background, featuring a person wearing a traditional floral headscarf and holding red fruits. It highlights the fusion of ethnic attire and winter natural elements, belonging to the genre of portrait photography.",1,4250,1,1
pair_1046,1320_9,4800K,1320_9_4800K.jpg,5.344689412,,1,15,2,0.85,0.79,"This is an image taken in front of a traditional building, with the theme being ethnic clothing culture. It falls under the category of cultural portrait photography.",-1,1300,1,0.522782999
pair_1046,1320_9,10000K,1320_9_10000K.jpg,6.618993507,,2,72,3,0.85,0.79,"This is an image taken in front of a traditional building, with the theme being ethnic clothing culture. It falls under the category of cultural portrait photography.",1,3900,-1,0.522782999
pair_1047,1321_4,4200K,1321_4_4200K.jpg,9.218412192,,1,12,3,0.75,0.64,"This is an image taken inside a library, featuring a person reading a book in front of a bookshelf. The background displays neatly arranged books and a cozy reading environment. It falls under the category of portrait photography.",-1,1100,0,0.5
pair_1047,1321_4,6800K,1321_4_6800K.jpg,6.543884071,,2,60,2,0.9,0.86,"This is an image taken inside a library, featuring a person reading a book in front of a bookshelf. The background displays neatly arranged books and a cozy reading environment. It falls under the category of portrait photography.",1,1500,0,0.5
pair_1048,1321_4,3600K,1321_4_3600K.jpg,16.64925757,,1,9,5,0.6,0.43,"This is an image taken inside a library, featuring a person reading a book in front of a bookshelf. The background displays neatly arranged books and a cozy reading environment. It falls under the category of portrait photography.",-1,1700,-1,0.728217778
pair_1048,1321_4,10000K,1321_4_10000K.jpg,11.91049348,,2,76,4,0.75,0.64,"This is an image taken inside a library, featuring a person reading a book in front of a bookshelf. The background displays neatly arranged books and a cozy reading environment. It falls under the category of portrait photography.",1,4700,1,0.728217778
pair_1049,1322_7,3800K,1322_7_3800K.jpg,5.221628213,,1,10,3,0.8,0.71,"This is an image of indoor wedding photography, featuring the intimate interaction of a newlywed couple, showcasing love and happiness. The bride is dressed in a luxurious wedding gown, while the groom is holding a bouquet. It belongs to the category of wedding portrait photography.",-1,750,1,0.522782999
pair_1049,1322_7,5400K,1322_7_5400K.jpg,4.110010655,,2,57,2,0.9,0.86,"This is an image of indoor wedding photography, featuring the intimate interaction of a newlywed couple, showcasing love and happiness. The bride is dressed in a luxurious wedding gown, while the groom is holding a bouquet. It belongs to the category of wedding portrait photography.",1,850,-1,0.522782999
pair_105,1024_2,4000K,1024_2_4000K.jpg,10.86074517,,1,11,5,0.65,0.5,"This is an image of a beach, featuring two people frolicking and chasing each other by the seaside, enjoying the pleasures of the sun and sea. It falls under the category of portrait photography.",-1,1800,-1,1
pair_105,1024_2,10000K,1024_2_10000K.jpg,9.557623299,,2,73,4,0.7,0.57,"This is an image of a beach, featuring two people frolicking and chasing each other by the seaside, enjoying the pleasures of the sun and sea. It falls under the category of portrait photography.",1,4200,1,1
pair_1050,1322_7,3200K,1322_7_3200K.jpg,9.761925216,,1,7,5,0.6,0.43,"This is an image of indoor wedding photography, featuring the intimate interaction of a newlywed couple, showcasing love and happiness. The bride is dressed in a luxurious wedding gown, while the groom is holding a bouquet. It belongs to the category of wedding portrait photography.",-1,1350,-1,0.728217778
pair_1050,1322_7,6800K,1322_7_6800K.jpg,7.306574327,,2,64,4,0.7,0.57,"This is an image of indoor wedding photography, featuring the intimate interaction of a newlywed couple, showcasing love and happiness. The bride is dressed in a luxurious wedding gown, while the groom is holding a bouquet. It belongs to the category of wedding portrait photography.",1,2250,1,0.728217778
pair_1051,1322_7,2800K,1322_7_2800K.jpg,12.76172769,,1,5,7,0.4,0.14,"This is an image of indoor wedding photography, featuring the intimate interaction of a newlywed couple, showcasing love and happiness. The bride is dressed in a luxurious wedding gown, while the groom is holding a bouquet. It belongs to the category of wedding portrait photography.",-1,1750,-1,0.594360938
pair_1051,1322_7,10000K,1322_7_10000K.jpg,10.74005994,,2,80,6,0.5,0.29,"This is an image of indoor wedding photography, featuring the intimate interaction of a newlywed couple, showcasing love and happiness. The bride is dressed in a luxurious wedding gown, while the groom is holding a bouquet. It belongs to the category of wedding portrait photography.",1,5450,1,0.594360938
pair_1052,1323_1,4000K,1323_1_4000K.jpg,6.822971315,,1,11,3,0.8,0.71,"This is an image of a sunlit outdoor courtyard, featuring a woman in a white long dress sitting on a wooden chair, surrounded by greenery. The environment is tranquil and comfortable, characteristic of portrait photography.",-1,650,0,0.5
pair_1052,1323_1,5600K,1323_1_5600K.jpg,6.686132894,,2,57,2,0.9,0.86,"This is an image of a sunlit outdoor courtyard, featuring a woman in a white long dress sitting on a wooden chair, surrounded by greenery. The environment is tranquil and comfortable, characteristic of portrait photography.",1,950,0,0.5
pair_1053,1323_1,3400K,1323_1_3400K.jpg,13.86241714,,1,8,5,0.55,0.36,"This is an image of a sunlit outdoor courtyard, featuring a woman in a white long dress sitting on a wooden chair, surrounded by greenery. The environment is tranquil and comfortable, characteristic of portrait photography.",-1,1250,-1,0.594360938
pair_1053,1323_1,7000K,1323_1_7000K.jpg,11.6728621,,2,64,4,0.7,0.57,"This is an image of a sunlit outdoor courtyard, featuring a woman in a white long dress sitting on a wooden chair, surrounded by greenery. The environment is tranquil and comfortable, characteristic of portrait photography.",1,2350,1,0.594360938
pair_1054,1323_1,2800K,1323_1_2800K.jpg,21.72469426,,1,5,7,0.4,0.14,"This is an image of a sunlit outdoor courtyard, featuring a woman in a white long dress sitting on a wooden chair, surrounded by greenery. The environment is tranquil and comfortable, characteristic of portrait photography.",-1,1850,-1,0.728217778
pair_1054,1323_1,10000K,1323_1_10000K.jpg,16.50650795,,2,79,6,0.55,0.36,"This is an image of a sunlit outdoor courtyard, featuring a woman in a white long dress sitting on a wooden chair, surrounded by greenery. The environment is tranquil and comfortable, characteristic of portrait photography.",1,5350,1,0.728217778
pair_1055,1324_3,3400K,1324_3_3400K.jpg,5.061322175,,1,8,3,0.9,0.86,"This is an image of an urban night street scene, featuring two young individuals spending time on the street at night. They are holding beer bottles, seemingly celebrating or relaxing. The photo falls under the category of nighttime street photography.",-1,1100,1,0.594360938
pair_1055,1324_3,6400K,1324_3_6400K.jpg,4.223384986,,2,62,2,0.7,0.57,"This is an image of an urban night street scene, featuring two young individuals spending time on the street at night. They are holding beer bottles, seemingly celebrating or relaxing. The photo falls under the category of nighttime street photography.",1,1900,-1,0.594360938
pair_1056,1324_3,3000K,1324_3_3000K.jpg,7.901254226,,1,6,5,0.7,0.57,"This is an image of an urban night street scene, featuring two young individuals spending time on the street at night. They are holding beer bottles, seemingly celebrating or relaxing. The photo falls under the category of nighttime street photography.",-1,1500,1,0.728217778
pair_1056,1324_3,10000K,1324_3_10000K.jpg,7.670609778,,2,80,4,0.55,0.36,"This is an image of an urban night street scene, featuring two young individuals spending time on the street at night. They are holding beer bottles, seemingly celebrating or relaxing. The photo falls under the category of nighttime street photography.",1,5500,-1,0.728217778
pair_1057,1326_6,4200K,1326_6_4200K.jpg,6.849779999,,1,12,3,0.8,0.71,"This is an image of an outdoor garden, with the theme centered around a person in a natural environment. The person is dressed in a white long dress and is sitting by the roadside, surrounded by bushes filled with blooming yellow flowers. The overall atmosphere appears tranquil and elegant, belonging to the genre of portrait photography.",-1,950,0,0.5
