pair,FileName,Subfolder,ImageName,deltaE2000,Description,Majority_Label,Confidence
pair_1045,a1078-_DSC0042,3200K,a1078-_DSC0042_3200K.jpg,19.23389764,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",-1,1
pair_1046,a1078-_DSC0042,4447K,a1078-_DSC0042_gt.jpg,0,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",1,1
pair_1046,a1078-_DSC0042,2600K,a1078-_DSC0042_2600K.jpg,27.58947129,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",-1,1
pair_1047,a1078-_DSC0042,4447K,a1078-_DSC0042_gt.jpg,0,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",1,1
pair_1047,a1078-_DSC0042,2000K,a1078-_DSC0042_2000K.jpg,33.53881656,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",-1,1
pair_1048,a1089-DSC_0009-1,2400K,a1089-DSC_0009-1_2400K.jpg,5.859276354,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1048,a1089-DSC_0009-1,3200K,a1089-DSC_0009-1_3200K.jpg,7.24623858,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1049,a1089-DSC_0009-1,2200K,a1089-DSC_0009-1_2200K.jpg,10.30675258,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,0.728217778
pair_1049,a1089-DSC_0009-1,3800K,a1089-DSC_0009-1_3800K.jpg,11.43985885,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,0.728217778
pair_105,a0062-LSCRW_0035,6200K,a0062-LSCRW_0035_6200K.jpg,7.117887803,"This is an image of a wild mountainous landscape, with the theme of tranquility and vastness in the natural environment. The picture features undulating hilly terrain with sparse vegetation, and continuous mountain ranges can be seen in the distance. It belongs to the genre of landscape photography.",0,0.5
pair_105,a0062-LSCRW_0035,10000K,a0062-LSCRW_0035_10000K.jpg,8.213126082,"This is an image of a wild mountainous landscape, with the theme of tranquility and vastness in the natural environment. The picture features undulating hilly terrain with sparse vegetation, and continuous mountain ranges can be seen in the distance. It belongs to the genre of landscape photography.",0,0.5
pair_1050,a1089-DSC_0009-1,2000K,a1089-DSC_0009-1_2000K.jpg,14.98624425,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,0.728217778
pair_1050,a1089-DSC_0009-1,5000K,a1089-DSC_0009-1_5000K.jpg,15.67254603,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,0.728217778
pair_1051,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1051,a1089-DSC_0009-1,2400K,a1089-DSC_0009-1_2400K.jpg,5.859276354,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1052,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1052,a1089-DSC_0009-1,3200K,a1089-DSC_0009-1_3200K.jpg,7.24623858,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1053,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1053,a1089-DSC_0009-1,2200K,a1089-DSC_0009-1_2200K.jpg,10.30675258,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1054,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1054,a1089-DSC_0009-1,3800K,a1089-DSC_0009-1_3800K.jpg,11.43985885,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1055,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1055,a1089-DSC_0009-1,2000K,a1089-DSC_0009-1_2000K.jpg,14.98624425,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1056,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1056,a1089-DSC_0009-1,5000K,a1089-DSC_0009-1_5000K.jpg,15.67254603,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1057,a1089-DSC_0009-1,2689K,a1089-DSC_0009-1_gt.jpg,0,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1
pair_1057,a1089-DSC_0009-1,10000K,a1089-DSC_0009-1_10000K.jpg,20.25968862,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,1
pair_1058,a1097-IMG_0984,3600K,a1097-IMG_0984_3600K.jpg,8.14963292,"This is an image set in a green plant environment, featuring a flower bud about to bloom. The vibrant green and the delicate texture of the petals showcase the charm of nature, making it a piece of natural macro photography.",1,0.728217778
